Jugador del golpeo;Nombre;Rally;Stroke;Zone;Posición;Duración;#Rounds;Country Player1;Country Player2;Interval;Match;Play R or L Player1;Play R or L Player2;Player1;Player2;Rally Time;Round;Set;Tournament;WR Player1;WR Player2;Field Position;Player on C1;Type of service;Zona de C1;Game Phase;Reves;Rally Outcome;Rest Time;Tipo de recepcion;Barrido Fuerte;Match Duration
Ania Setien;"-3;-26 (5)";30;1;7;1827640;5000;5;ESP;HGK;After;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;7;Ania Setien;Backhand short service;7;Construccion;;;;;;
Lo Sin Yan Happy;"9;16 (1)";30;2;4;1828840;5000;5;ESP;HGK;After;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;4;;;;Construccion;;;;;;
Ania Setien;"-14;-55 (13)";30;3;12;1828840;5000;5;ESP;HGK;After;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;12;;;;Construccion;;;;;;
Lo Sin Yan Happy;"-14;56 (2)";30;4;9;1828840;5000;5;ESP;HGK;After;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;9;;;;Construccion;;;;;;
Ania Setien;"-14;-55 (14)";30;5;12;1828840;5000;5;ESP;HGK;After;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;12;;;;Construccion;;;;;;
Lo Sin Yan Happy;"12;16 (1)";30;6;4;1828840;5000;5;ESP;HGK;After;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;4;;;;Construccion;;;;;;
Ania Setien;"11;-7 (3)";30;7;1;1828840;5000;5;ESP;HGK;After;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;1;;;;Construccion;;;;;;
Lo Sin Yan Happy;"12;6 (2)";30;8;4;1828840;5000;5;ESP;HGK;After;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;4;;;;Construccion;;;;;;
Ania Setien;"3;-6 (1)";30;9;2;1828840;5000;5;ESP;HGK;After;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;2;;;;Defence;;;;;;
Lo Sin Yan Happy;"-6;1 (2)";30;10;2;1836480;5000;5;ESP;HGK;After;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;NET;;;;Construccion;;Error Ania Setien;;;;
Lo Sin Yan Happy;Rest Time (60);30;;;1838480;14360;5;ESP;HGK;After;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;;3;2;Luxembourg Open 2023;109;261;;;;;;;;Rest Time;;;
Lo Sin Yan Happy;Rally Time (61);31;;;1852840;12920;5;ESP;HGK;After;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;;;;;;;;;;;
Lo Sin Yan Happy;"2;26 (1)";31;1;7;1850840;5000;5;ESP;HGK;After;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;7;Lo Sin Yan Happy;Forehand long service;10;Construccion;;;;;;
Ania Setien;"-9;-54 (4)";31;2;12;1853200;5000;5;ESP;HGK;After;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;12;;;;Construccion;;;;;;
Lo Sin Yan Happy;"11;14 (2)";31;3;4;1853200;5000;5;ESP;HGK;After;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;4;;;;Defence;;;;;;
Ania Setien;"-14;-55 (15)";31;4;12;1854120;5000;5;ESP;HGK;After;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;12;;;;Construccion;;;;;;
Lo Sin Yan Happy;"-14;55 (9)";31;5;9;1854120;5000;5;ESP;HGK;After;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;9;;;;Defence;;;;;;
Ania Setien;"-14;-6 (3)";31;6;4;1856160;5000;5;ESP;HGK;After;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;4;;;;Defence;;;;;;
Lo Sin Yan Happy;"-15;5 (2)";31;7;1;1857280;5000;5;ESP;HGK;After;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;1;;;;Defence;;;;;;
Ania Setien;"-12;-54 (1)";31;8;12;1858840;5000;5;ESP;HGK;After;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;12;;;;Attack;;;;;;
Lo Sin Yan Happy;"-13;32 (1)";31;9;5;1860600;5000;5;ESP;HGK;After;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;5;;;;Defence;;;;;;
Ania Setien;"9;-13 (2)";31;10;1;1860600;5000;5;ESP;HGK;After;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;1;;;;Defence;;;;;;
Lo Sin Yan Happy;"-13;55 (2)";31;11;9;1862280;5000;5;ESP;HGK;After;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;9;;;;Attack;;;;;;
Ania Setien;"3;-46 (1)";31;12;6;1862920;5000;5;ESP;HGK;After;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;6;;;;Construccion;;Winner Lo Sin Yan Happy;;;;
Ania Setien;Rest Time (61);31;;;1865760;17800;5;ESP;HGK;After;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;;3;2;Luxembourg Open 2023;109;261;;;;;;;;Rest Time;;;
Ania Setien;Rally Time (62);32;;;1883560;5160;5;ESP;HGK;After;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;;;;;;;;;;;
Lo Sin Yan Happy;"-2;25 (9)";32;1;6;1881560;5000;5;ESP;HGK;After;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;6;Lo Sin Yan Happy;Forehand long service;10;Construccion;;;;;;
Ania Setien;"13;-55 (4)";32;2;9;1883840;5000;5;ESP;HGK;After;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;9;;;;Construccion;;;;;;
Lo Sin Yan Happy;"15;56 (3)";32;3;12;1883840;5000;5;ESP;HGK;After;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;12;;;;Defence;;;;;;
Ania Setien;"14;-54 (2)";32;4;9;1885200;5000;5;ESP;HGK;After;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;9;;;;Attack;;;;;;
Lo Sin Yan Happy;"-15;31 (2)";32;5;5;1886720;5000;5;ESP;HGK;After;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;5;;;;Construccion;;Winner Ania Setien;;;;
Ania Setien;Rest Time (62);32;;;1888720;12960;5;ESP;HGK;After;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;;3;2;Luxembourg Open 2023;109;261;;;;;;;;Rest Time;;;
Ania Setien;Rally Time (63);33;;;1901680;11320;5;ESP;HGK;After;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;;;;;;;;;;;
Ania Setien;"2;-26 (10)";33;1;6;1899680;5000;5;ESP;HGK;After;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;6;Ania Setien;Backhand short service;6;Construccion;;;;;;
Lo Sin Yan Happy;"-5;16 (1)";33;2;2;1900800;5000;5;ESP;HGK;After;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;2;;;;Construccion;;;;;;
Ania Setien;"-13;-55 (3)";33;3;12;1900800;5000;5;ESP;HGK;After;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;12;;;;Construccion;;;;;;
Lo Sin Yan Happy;"-14;54 (7)";33;4;9;1900800;5000;5;ESP;HGK;After;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;9;;;;Construccion;;;;;;
Ania Setien;"-14;-14 (3)";33;5;4;1900800;5000;5;ESP;HGK;After;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;4;;;;Construccion;;;;;;
Lo Sin Yan Happy;"11;7 (2)";33;6;4;1900800;5000;5;ESP;HGK;After;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;4;;;;Defence;;;;;;
Ania Setien;"-3;-55 (1)";33;7;11;1905160;5000;5;ESP;HGK;After;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;11;;;;Construccion;;;;;;
Lo Sin Yan Happy;"-13;13 (1)";33;8;1;1905160;5000;5;ESP;HGK;After;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;1;;;;Construccion;;;;;;
Ania Setien;"13;-55 (5)";33;9;9;1905160;5000;5;ESP;HGK;After;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;9;;;;Defence;;;;;;
Lo Sin Yan Happy;"-15;13 (1)";33;10;1;1908680;5000;5;ESP;HGK;After;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;1;;;;Construccion;;;;;;
Ania Setien;"-12;-55 (1)";33;11;12;1908680;5000;5;ESP;HGK;After;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;12;;;;Defence;Reves;;;;;
Lo Sin Yan Happy;"-12;1 (1)";33;12;1;1910280;5000;5;ESP;HGK;After;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;NET;;;;Construccion;;Error Ania Setien;;;;
Lo Sin Yan Happy;Rest Time (63);33;;;1913000;10800;5;ESP;HGK;After;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;;3;2;Luxembourg Open 2023;109;261;;;;;;;;Rest Time;;;
Lo Sin Yan Happy;Rally Time (64);34;;;1923800;4880;5;ESP;HGK;After;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;;;;;;;;;;;
Lo Sin Yan Happy;"2;25 (6)";34;1;7;1921800;5000;5;ESP;HGK;After;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;7;Lo Sin Yan Happy;Forehand short service;8;Construccion;;;;;;
Ania Setien;"-14;-16 (2)";34;2;4;1922920;5000;5;ESP;HGK;After;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;4;;;;Construccion;;;;Finta;;
Lo Sin Yan Happy;"13;54 (4)";34;3;12;1923600;5000;5;ESP;HGK;After;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;12;;;;Attack;;;;;;
Ania Setien;"10;-41 (1)";34;4;5;1923960;5000;5;ESP;HGK;After;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;5;;;;Defence;;;;;;
Lo Sin Yan Happy;"-4;54 (1)";34;5;10;1924480;5000;5;ESP;HGK;After;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;10;;;;Attack;;;;;;
Ania Setien;"-14;-39 (1)";34;6;8;1925360;5000;5;ESP;HGK;After;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;8;;;;Defence;;;;;;
Lo Sin Yan Happy;"-14;2 (2)";34;7;1;1926000;5000;5;ESP;HGK;After;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;NET;;;;Construccion;;Error Ania Setien;;;;
Ania Setien;Rest Time (64);34;;;1928680;0;5;ESP;HGK;After;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;;3;2;Luxembourg Open 2023;109;261;;;;;;;;Rest Time;;;
Ania Setien;Match Duration (1);34;;;345800;1582880;5;ESP;HGK;After;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;;3;2;Luxembourg Open 2023;109;261;;;;;;;;Rest Time;;;Match Duration
